1.84	4.47
4.75	6.50
7.53	10.96
11.40	15.49
16.60	17.97
19.70	21.33
22.56	26.16
27.04	30.43
31.77	34.24
35.91	37.26
38.71	40.98
41.06	43.31
44.56	47.92
49.52	50.83
52.00	56.39
57.65	59.55
59.72	61.04
62.52	63.94
64.82	66.78
66.88	69.02
70.16	73.39
74.14	75.72
76.72	80.70
81.63	85.12
86.11	89.83
91.27	92.70
93.75	98.61
99.34	103.63
104.78	106.23
107.60	111.04
111.68	114.26
114.89	120.52
121.53	126.10
127.29	128.68
129.83	133.28
133.72	136.47
137.11	142.92
143.99	148.68
150.02	151.55
152.36	155.64
156.06	158.59
159.22	162.25
162.73	164.14
165.05	168.88
170.00	174.25
174.84	175.79
176.11	181.60
182.87	184.42
185.79	188.78
189.60	191.76
192.60	196.37
197.76	200.03
201.07	203.22
204.58	207.43
208.27	212.67
214.47	216.41
