
2.39	6.74
6.74	12.85
12.85	15.47
15.47	18.51
18.51	20.51
20.51	24.93
24.93	28.96
28.96	31.41
31.41	35.40
35.40	37.78
37.78	42.94
42.94	48.46
48.46	50.98
50.98	55.14
55.14	57.14
57.14	60.78
60.78	64.84
64.84	67.66
67.66	70.44
70.44	72.44
72.44	75.78
75.78	79.61
79.61	81.69
81.69	85.76
85.76	87.36
87.36	92.31
92.31	95.74
95.74	98.80
98.80	100.69
100.69	104.81
104.81	108.84
108.84	110.77
110.77	113.73
113.73	115.97
115.97	118.44
118.44	120.68
120.68	123.22
123.22	125.72
125.72	130.13
130.13	135.09
135.09	140.89
140.89	144.21
144.21	147.28
147.28	151.19
151.19	156.35
156.35	159.07
159.07	162.45
162.45	167.18
167.18	169.18
169.18	174.09
174.09	177.35
177.35	181.20
181.20	184.15
184.15	187.84
187.84	190.91
190.91	193.02
193.02	195.02
195.02	197.02
197.02	200.72
200.72	203.75
203.75	205.75
205.75	207.55
207.55	209.91
209.91	212.17
212.17	214.01
214.01	216.01
216.01	217.88
217.88	220.02
220.02	222.23
222.23	224.88
224.88	229.71
229.71	231.94
231.94	235.85
235.85	240.18
240.18	243.82
243.82	245.57
245.57	250.30
250.30	252.30
252.30	256.91
256.91	261.72
261.72	265.37
265.37	268.20
268.20	270.63
270.63	274.44
274.44	276.96
276.96	280.37
280.37	284.42
284.42	288.58
288.58	293.55
293.55	298.32
298.32	300.93
300.93	302.93
302.93	305.47
305.47	309.61
309.61	312.71
312.71	316.34
