47.86	53.36
53.36	59.02
59.02	63.52
63.52	67.96
67.96	73.24
73.24	79.84
79.84	85.18
99.06	109.00
109.00	116.08
116.08	122.74
122.74	127.68
127.68	131.44
131.44	136.42
136.42	145.00
170.60	178.98
178.98	185.90
185.90	194.96
194.96	200.84
200.84	207.12
207.12	213.34
213.34	222.62
222.62	227.22
227.22	229.10
229.10	239.18
239.18	246.12
246.12	251.12
268.16	273.56
273.56	279.30
279.30	285.34
296.04	304.72
304.72	311.36
343.44	350.32
350.32	353.26
353.26	363.72
363.72	367.74
367.74	380.12
380.12	382.40
382.40	391.26
391.26	401.38
401.38	404.88
404.88	410.72
410.72	420.32
435.52	443.62
443.62	450.84
464.38	471.24
471.24	479.16
479.16	481.96
481.96	489.64
489.64	494.32
494.32	503.46
503.46	507.62
507.62	514.98
514.98	523.88
523.88	529.16
529.16	537.50
555.32	564.06
564.06	569.52
588.68	593.74
593.74	597.76
597.76	602.96
602.96	607.24
607.24	610.50
626.54	632.22
632.22	636.54
636.54	642.52
642.52	649.76
661.30	669.02
669.02	677.30
677.30	680.58
680.58	693.02
705.02	708.84
708.84	714.36
714.36	718.56
718.56	725.74
725.74	732.54
732.54	736.90
747.82	755.06
755.06	761.48
761.48	765.62
791.42	795.68
795.68	800.28
800.28	806.18
814.88	820.16
820.16	824.44
824.44	831.74
831.74	837.88
837.88	846.32
868.68	870.30
870.30	877.68
877.68	883.44
883.44	889.60
889.60	898.12
898.12	903.70
903.70	911.68
911.68	918.38
918.38	921.34
921.34	932.34
952.14	956.74
956.74	963.74
963.74	965.70
965.70	972.14
972.14	975.52
975.52	984.02
984.02	989.96
989.96	994.52
994.52	1000.82
1000.82	1004.30
1004.30	1012.00
1012.00	1018.36
1102.44	1112.04
1112.04	1120.62
1120.62	1128.14
1128.14	1129.12
1129.12	1133.30
1133.30	1141.00
1141.00	1148.02
1148.02	1169.26
1187.32	1199.46
1199.46	1207.32
1207.32	1214.76
1214.76	1222.32
1222.32	1225.70
1225.70	1232.10
1259.78	1272.08
1272.08	1277.64
1277.64	1304.46
1335.62	1343.32
1343.32	1357.44
1357.44	1361.02
1361.02	1366.82
1366.82	1375.18
1375.18	1381.88
1381.88	1399.94
1399.94	1405.08
1405.08	1410.10
1410.10	1419.22
1424.50	1430.74
1430.74	1433.70
1433.70	1440.28
1456.14	1462.40
1462.40	1465.52
1465.52	1474.44
1474.44	1479.96
1479.96	1487.38
1487.38	1499.22
1515.38	1522.88
1522.88	1527.44
1550.16	1556.38
1556.38	1561.20
1561.20	1565.68
1565.68	1568.32
1568.32	1574.24
1579.74	1587.90
1587.90	1593.38
1593.38	1601.86
1621.72	1625.64
1625.64	1635.48
1635.48	1639.76
1639.76	1644.04
1644.04	1651.38
1651.38	1655.46
1655.46	1665.70
1665.70	1673.74
1673.74	1686.56
1686.56	1696.08
1696.08	1706.20
1727.86	1735.40
1735.40	1743.18
1743.18	1751.04
1751.04	1756.14
1756.14	1767.60
1767.60	1777.14
1777.14	1783.54
1835.26	1844.54
1844.54	1860.54
1860.54	1867.56
1881.70	1888.60
1888.60	1895.18
1927.82	1934.84
1934.84	1944.44
1952.90	1968.70
1968.70	1973.72
1973.72	1980.08
1980.08	1995.30
1995.30	2003.44
2003.44	2010.08
2010.08	2021.14
2021.14	2026.46
2026.46	2030.16
2030.16	2038.32
2051.98	2055.48
2055.48	2060.04
2060.04	2072.96
2072.96	2077.68
2077.68	2083.92
2096.26	2107.54
2107.54	2115.86
2115.86	2125.14
2125.14	2130.44
2130.44	2135.20
2135.20	2142.94
2153.88	2167.14
2180.10	2183.08
2183.08	2189.24
2189.24	2196.84
2217.38	2223.38
2223.38	2233.50
2233.50	2238.40
2238.40	2242.92
2256.34	2266.54
2266.54	2276.60
2276.60	2282.72
2282.72	2293.54
2293.54	2298.88
2298.88	2304.86
2304.86	2309.14
2309.14	2317.36
2317.36	2325.90
2341.62	2349.46
2349.46	2355.72
2355.72	2367.22
2367.22	2374.38
2374.38	2382.48
2382.48	2386.06
2386.06	2392.86
2392.86	2406.02
2406.02	2416.60
2416.60	2422.26
2422.26	2425.28
2425.28	2430.98
2441.80	2449.52
2449.52	2453.04
2453.04	2456.42
2456.42	2467.14
2467.14	2469.76
2480.92	2489.00
2489.00	2502.38
2502.38	2509.90
2509.90	2522.96
2522.96	2534.16
2534.16	2540.86
2540.86	2542.70
2542.70	2547.78
2547.78	2555.60
2555.60	2557.86
2557.86	2562.08
2562.08	2568.44
2568.44	2571.82
2571.82	2577.12
2577.12	2588.02
2588.02	2593.04
2593.04	2596.30
2596.30	2600.40
2600.40	2605.04
2605.04	2609.38
2609.38	2615.66
2615.66	2626.02
2626.02	2633.92
2633.92	2641.34
2641.34	2648.58
2657.00	2661.76
2661.76	2667.10
2667.10	2670.82
2670.82	2675.76
2675.76	2685.44
2685.44	2695.46
2695.46	2698.94
2698.94	2704.10
2713.24	2714.92
2714.92	2723.78
2723.78	2731.00
2731.00	2733.00
