0.31	3.02
5.54	7.34
7.97	11.34
11.77	12.88
13.85	16.94
17.17	18.34
18.45	26.48
27.40	33.22
33.82	38.02
38.68	46.37
46.97	51.91
52.51	63.05
63.54	70.97
71.51	75.25
75.62	76.91
77.34	82.74
83.28	85.97
86.68	89.11
89.77	92.57
93.22	97.00
97.65	102.77
103.51	106.85
107.45	110.65
111.11	115.74
116.25	121.80
122.51	126.85
127.40	132.17
132.82	137.71
138.54	141.94
142.54	146.45
146.97	153.05
153.71	159.45
160.14	165.60
165.82	167.71
169.82	171.20
172.08	175.05
175.97	177.31
178.40	182.82
183.42	188.31
189.37	192.34
192.68	194.45
195.25	200.14
201.48	203.68
204.28	206.05
207.45	212.14
212.57	214.48
215.22	219.80
220.65	225.22
225.85	227.05
228.40	230.40
231.40	233.31
233.88	236.77
237.17	239.00
239.91	242.02
242.60	248.17
248.34	250.20
250.65	251.82
253.05	256.82
257.17	259.68
260.51	264.02
265.02	267.68
268.48	270.97
271.45	273.34
273.91	278.80
280.60	281.94
283.20	287.68
288.60	290.20
290.62	292.20
292.94	296.85
297.08	299.37
299.94	303.51
304.42	306.85
307.34	308.54
310.02	317.00
317.91	320.31
321.14	322.22
323.74	326.45
327.37	329.88
331.05	333.57
334.45	337.34
338.51	342.31
343.51	346.17
347.14	350.05
352.17	354.88
356.00	357.51
358.11	364.91
365.88	367.31
367.94	369.57
370.51	373.54
373.80	376.00
377.25	380.17
380.88	384.57
386.00	388.28
389.02	391.05
392.71	395.82
396.97	399.68
400.48	401.82
402.74	406.71
407.11	408.51
410.05	412.68
413.85	416.48
417.40	420.05
420.97	424.28
425.22	430.17
431.68	436.94
438.51	440.08
441.77	447.42
448.17	450.25
451.45	453.34
454.37	455.82
456.51	458.82
459.54	461.68
462.37	467.08
468.14	469.54
470.00	471.40
472.42	475.20
475.91	478.02
478.94	481.54
482.48	486.28
487.40	488.77
489.62	494.54
495.77	499.17
499.80	502.88
503.20	505.00
506.02	510.31
511.20	512.17
513.08	516.28
517.34	520.02
520.71	525.91
527.02	531.80
532.22	535.00
536.77	538.20
538.65	541.48
542.45	543.80
544.20	545.74
546.57	550.82
552.00	554.22
555.00	557.77
558.94	560.40
560.85	564.00
565.97	567.34
568.08	572.60
573.40	578.37
579.02	581.57
582.80	584.05
584.82	587.11
587.85	589.17
589.80	591.42
592.05	593.57
594.14	596.57
597.00	599.82
600.85	602.57
603.25	606.28
607.08	609.02
609.74	611.71
612.57	614.48
615.20	616.48
617.31	620.71
621.80	624.17
624.82	626.25
627.11	632.80
633.62	636.65
637.45	638.48
639.40	643.42
644.45	645.80
