0.00	2.14
3.74	5.17
6.11	13.31
14.91	21.60
22.57	25.28
25.45	28.54
29.40	30.82
31.60	34.65
35.37	37.34
37.85	40.02
40.65	43.02
43.82	45.62
46.37	53.88
55.28	61.80
63.02	68.28
69.77	73.91
74.57	77.31
77.68	83.28
84.14	87.91
88.91	91.40
91.77	95.85
96.80	99.57
99.91	104.45
105.74	107.94
108.80	111.82
112.34	114.74
115.42	117.40
118.02	120.65
121.37	124.85
126.48	127.82
129.17	134.28
134.97	138.00
138.94	141.65
142.40	148.00
148.17	152.48
153.14	158.42
158.77	160.22
160.91	163.22
163.94	166.65
167.20	169.57
170.31	173.11
173.60	176.40
176.80	179.85
180.25	184.02
184.74	186.02
186.40	189.11
189.57	192.68
193.40	194.60
196.00	198.37
198.82	203.34
204.20	205.97
206.51	211.37
212.00	213.54
214.17	218.51
219.08	220.62
221.11	226.00
226.51	231.11
231.74	233.00
233.68	235.05
235.77	237.57
238.17	240.08
240.48	242.85
243.34	245.54
246.02	248.05
248.37	250.68
251.02	255.48
255.65	257.71
257.91	260.08
260.74	263.14
263.57	265.68
266.08	267.91
268.54	270.62
271.02	273.08
273.60	280.62
281.11	284.22
284.62	287.31
287.80	292.94
