0.00	4.31
4.93	10.48
10.95	15.41
15.96	18.46
18.75	21.36
21.80	24.96
25.39	28.48
28.80	31.05
31.49	37.65
37.95	40.41
40.99	43.42
43.71	47.49
47.74	50.21
50.93	53.22
53.73	57.10
57.46	59.10
59.53	61.93
62.22	64.94
65.56	67.70
67.91	72.70
72.92	74.70
74.92	78.54
78.54	79.74
79.89	83.41
83.55	87.11
87.25	90.59
91.13	94.94
95.09	97.01
97.23	99.55
99.84	102.74
102.74	105.28
105.28	106.48
106.48	107.60
107.60	111.63
111.85	114.46
114.79	118.49
118.78	121.10
121.10	124.15
124.80	126.98
127.31	131.41
131.70	134.13
134.13	135.76
135.94	140.62
140.77	142.62
142.73	145.26
145.48	148.82
149.04	151.69
152.30	153.69
153.69	154.73
154.73	156.04
156.04	157.02
157.02	159.02
159.02	160.68
160.68	162.90
162.90	164.46
164.60	165.33
165.33	167.58
167.58	170.77
171.21	174.25
174.25	175.96
176.36	178.24
178.75	179.91
179.91	182.71
182.71	184.19
184.45	187.71
188.00	190.58
190.98	192.94
193.48	197.40
197.44	199.07
