0.00	2.45
3.04	5.80
5.80	7.62
8.25	11.16
11.45	14.71
15.27	16.96
17.11	19.65
19.65	20.88
21.56	24.94
24.94	26.51
26.55	29.92
30.34	35.00
35.00	38.86
39.09	41.27
41.42	44.53
44.64	46.19
46.19	47.94
48.62	51.82
52.05	55.51
55.59	59.30
59.70	60.93
61.18	63.93
64.29	66.65
66.94	70.14
70.48	72.11
72.11	73.57
73.57	75.86
76.16	79.31
79.69	81.96
82.11	84.27
84.46	87.15
87.34	89.22
89.35	92.36
92.51	94.50
94.58	97.67
97.82	103.20
103.41	104.75
104.75	106.78
106.78	107.63
107.63	109.24
109.24	111.24
111.38	112.86
112.86	115.25
115.25	116.73
116.73	118.15
118.30	121.63
121.92	123.81
123.81	125.14
125.29	127.64
127.83	131.48
131.48	134.82
134.82	136.37
136.37	138.82
138.82	141.51
141.66	145.52
145.90	148.99
149.60	152.76
152.91	155.32
155.82	158.32
158.47	160.67
