0.19	3.72
4.09	9.48
10.32	13.00
13.08	16.87
17.17	21.21
21.84	24.82
25.08	27.64
27.93	28.87
28.87	33.30
33.59	35.59
35.59	38.00
38.31	40.81
40.89	42.86
43.01	48.95
49.19	52.16
52.16	55.74
56.00	60.02
60.02	61.01
61.11	62.92
63.33	64.42
64.70	66.87
67.43	68.67
68.67	71.72
71.72	73.47
73.47	75.08
75.08	79.21
79.62	80.97
81.05	83.63
84.02	87.11
87.11	88.53
88.53	91.19
91.19	95.63
95.87	98.56
98.56	102.01
102.22	104.15
104.60	106.63
106.63	108.51
108.91	111.93
111.93	113.40
113.66	116.09
116.09	117.08
117.79	120.54
120.72	122.49
122.49	124.54
124.54	125.34
125.46	128.97
128.97	130.27
130.27	133.19
133.29	134.46
134.46	137.08
137.08	139.08
139.22	140.61
140.61	143.28
143.54	145.91
145.91	148.22
148.59	151.69
152.04	154.63
154.63	156.39
156.65	157.52
157.52	158.68
158.68	159.92
160.13	162.72
163.03	166.17
166.30	169.56
169.81	171.93
172.23	175.02
175.07	176.85
177.16	180.78
180.96	182.50
182.50	183.71
183.71	186.16
186.16	187.68
187.68	189.36
189.75	191.87
192.15	195.53
195.79	197.30
197.78	200.32
200.60	202.23
202.66	204.23
204.85	209.69
210.68	213.83
214.68	220.30
220.43	224.01
224.48	229.70
229.77	232.34
232.71	234.52
234.93	237.99
238.82	240.99
241.04	244.26
244.61	247.08
247.36	251.79
252.17	254.81
255.19	258.33
258.64	260.46
260.69	262.60
262.60	263.75
263.87	264.70
264.70	267.33
267.58	268.85
269.22	270.48
270.88	272.58
272.82	275.94
276.15	277.97
278.02	279.72
279.72	283.41
283.60	285.20
285.53	288.56
289.06	291.46
291.46	293.28
293.67	296.99
296.99	299.69
299.69	305.28
305.74	309.06
309.30	313.32
313.96	315.49
315.83	318.84
319.26	321.51
321.88	324.09
324.62	327.71
327.79	330.29
330.29	333.61
333.61	335.65
