0.06	1.61
2.21	6.51
7.34	9.62
10.62	12.62
13.41	16.08
16.59	19.30
19.91	22.30
22.53	25.13
26.29	28.57
28.89	30.83
31.22	33.27
33.78	38.41
38.85	43.81
44.26	47.88
48.11	51.53
51.75	53.44
53.51	55.45
56.20	60.21
61.02	62.70
63.51	64.99
65.88	67.77
68.77	70.70
71.07	73.17
73.45	74.73
75.22	77.31
77.85	81.40
81.74	84.41
85.04	86.76
86.84	88.72
89.58	92.00
92.41	94.74
95.15	96.82
97.35	100.52
100.94	104.19
104.42	106.96
107.35	110.32
110.32	112.05
112.05	113.94
113.94	116.72
117.28	120.57
120.81	123.41
123.50	126.15
126.15	127.35
127.35	128.85
128.85	131.02
131.16	138.05
138.12	140.40
141.14	142.47
142.47	145.10
145.53	148.90
149.34	151.11
151.41	154.66
154.75	156.87
157.11	161.65
162.34	164.87
164.87	168.30
169.16	173.59
173.59	174.95
174.95	177.14
177.53	179.69
179.69	181.79
182.27	184.35
184.92	187.41
187.67	189.14
189.67	191.21
191.58	195.09
195.52	197.72
197.95	201.77
202.10	205.46
205.46	207.46
207.46	209.46
209.70	213.73
213.94	216.38
216.66	220.12
220.32	222.70
222.98	225.37
225.72	228.04
228.53	231.73
232.13	235.93
236.34	238.85
239.25	240.97
241.07	242.80
243.49	246.27
246.87	251.58
252.02	254.53
