0.55	2.02
2.02	4.79
5.13	10.50
11.01	14.67
15.13	17.04
17.28	19.04
19.13	22.33
22.33	24.63
24.63	26.63
26.63	31.99
32.57	34.96
35.11	37.64
38.12	41.74
41.92	44.40
44.86	46.40
46.81	49.51
49.75	52.91
53.07	55.32
55.32	56.93
57.53	60.33
60.33	62.33
62.33	64.45
65.22	68.88
69.40	71.41
71.83	73.83
73.83	74.99
74.99	76.50
76.80	80.68
80.83	82.27
82.44	84.57
85.07	87.30
87.52	90.64
91.14	93.66
93.88	96.45
96.60	98.87
99.17	102.39
102.97	105.02
105.27	106.87
106.87	108.97
108.97	113.65
113.95	115.56
115.64	119.16
119.16	122.12
