2.18	7.98
8.16	12.58
12.90	19.44
19.62	27.36
27.64	31.98
32.06	35.04
35.36	42.52
42.84	47.80
48.06	52.72
53.04	56.70
57.08	62.66
62.92	65.72
66.00	72.12
72.90	74.84
74.94	78.08
79.22	81.12
81.46	85.62
86.38	90.36
90.62	97.84
116.58	118.40
119.30	121.44
122.12	125.06
125.46	127.14
127.40	132.56
133.02	136.20
136.58	138.24
138.72	141.18
141.48	143.26
143.88	148.16
148.58	150.18
150.66	152.92
152.92	155.36
155.62	158.42
158.94	162.52
162.98	166.22
166.66	169.08
169.36	171.28
171.52	173.50
173.78	176.56
176.86	178.10
178.42	181.02
181.36	183.84
184.36	186.34
187.06	190.30
190.56	193.66
202.60	204.86
205.22	207.44
207.72	209.26
209.92	211.32
211.80	214.42
214.88	216.88
217.18	219.20
