7.04	9.10
9.76	12.30
12.56	14.08
18.16	21.42
21.92	26.30
26.46	28.84
29.00	31.94
31.94	34.54
34.76	35.92
36.04	40.22
40.34	44.14
44.34	47.88
47.88	50.62
50.82	53.94
54.30	58.80
58.92	61.88
62.24	66.68
66.90	71.60
95.64	101.94
102.42	108.02
108.28	112.90
113.06	115.94
116.14	120.54
121.78	124.76
125.00	127.56
127.92	130.92
137.54	142.88
143.28	149.90
150.56	155.58
155.88	159.82
160.02	166.26
166.76	169.56
169.86	172.68
172.94	176.96
176.96	181.28
181.70	184.38
184.62	188.66
189.04	194.50
206.36	207.88
208.42	216.12
216.28	218.62
219.04	220.78
221.18	224.24
224.26	230.00
