
4.72	9.35
9.35	14.05
14.05	17.68
17.68	20.72
20.72	24.63
24.63	29.63
29.63	32.96
33.53	38.43
38.43	40.62
40.62	44.31
44.31	46.31
46.31	49.95
49.95	53.73
54.60	58.82
58.82	65.55
66.22	69.18
69.18	73.97
73.97	79.39
79.39	83.88
83.88	87.32
87.32	93.55
93.55	97.40
97.40	99.53
99.53	104.12
104.91	109.80
109.80	114.66
114.66	119.85
119.85	122.19
122.19	124.69
124.69	128.02
128.02	132.28
132.28	137.12
137.12	142.01
142.01	146.36
146.36	149.55
149.55	153.84
153.84	158.67
158.67	161.99
161.99	164.24
164.24	166.24
166.24	170.02
170.02	174.05
174.05	176.77
176.77	181.25
181.25	185.78
185.78	190.74
190.74	196.71
196.71	201.38
201.38	203.38
203.38	207.09
207.09	209.59
209.59	213.01
213.01	215.37
215.37	219.90
219.90	226.45
226.45	230.23
230.23	234.41
234.41	236.93
236.93	242.05
242.05	245.59
245.59	252.02
252.02	254.02
254.02	256.02
256.02	258.02
258.02	260.02
260.02	264.40
264.40	267.08
267.08	270.32
270.32	273.87
273.87	276.69
276.69	280.09
280.09	282.41
282.41	284.29
284.29	287.24
287.24	290.66
290.66	294.45
294.45	298.62
298.62	302.52
302.52	304.52
304.52	306.01
306.01	309.82
309.82	312.96
312.96	314.96
