1.35	9.20
9.50	16.25
18.00	25.45
25.45	36.20
36.65	43.70
44.25	48.95
48.95	55.90
56.15	62.35
62.50	67.55
67.75	74.50
74.70	79.20
81.90	85.80
85.90	89.05
89.15	98.00
99.30	110.40
110.40	117.85
117.85	123.25
123.50	133.05
136.90	147.10
147.10	153.05
153.20	157.65
161.00	164.55
164.75	171.45
171.45	179.65
179.65	185.50
186.45	191.55
191.55	196.00
196.00	198.50
198.60	207.85
210.90	216.65
217.00	222.00
225.90	233.30
233.30	236.95
236.95	246.15
248.00	252.95
253.15	258.35
258.55	265.80
266.35	272.25
