0.02	11.72
11.74	18.24
18.24	27.10
27.14	36.90
37.06	48.94
48.96	53.90
53.94	59.30
59.36	65.08
65.60	70.24
70.46	74.62
75.98	82.44
83.14	94.28
95.68	98.48
98.44	101.12
101.12	104.26
104.40	113.14
113.46	120.82
124.96	128.08
131.44	142.04
142.36	148.04
148.62	158.16
159.40	163.70
163.84	177.72
178.46	180.58
180.58	181.74
181.74	191.32
191.84	200.94
201.10	203.70
203.70	209.24
209.46	211.42
211.42	214.16
214.18	223.04
223.32	230.18
230.32	236.84
236.84	238.40
238.40	239.80
239.84	241.80
242.00	246.00
